,lat,lng,floor,floor_total,contractArea,realArea,deposit,gu_dobong,gu_dongdaemun,gu_dongjak,gu_eunpyeong,gu_gangbuk,gu_gangdong,gu_gangnam,gu_gangseo,gu_guemcheon,gu_guro,gu_gwanak,gu_gwangjin,gu_jongno,gu_jung,gu_jungnang,gu_mapo,gu_nowon,gu_seocho,gu_seodaemun,gu_seongbuk,gu_seongdong,gu_songpa,gu_yangcheon,gu_yeongdeungpo,gu_yongsan,direction_남동향,direction_남서향,direction_남향,direction_동향,direction_북동향,direction_북서향,direction_북향,direction_서향,distance,floor_rate,area_rate
2403,37.558419,126.943719,3,10,33,25,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17525.34263133052,0.3,0.7575757575757576
2404,37.557738,126.944475,10,10,22,13,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17525.483416702267,1.0,0.5909090909090909
2405,37.558536,126.946256,2,3,191,14,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17525.995538880834,0.6666666666666666,0.07329842931937172
2406,37.560734,126.928081,4,5,23,18,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17521.546484961316,0.8,0.782608695652174
2407,37.580808,126.92097,0,3,18,18,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17521.24975567376,0.0,1.0
2408,37.592052,126.946348,2,2,26,26,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17528.537644107808,1.0,1.0
2409,37.560062,126.930655,2,2,21,21,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17522.14943617287,1.0,1.0
2410,37.558082,126.944262,3,10,20,14,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17525.455178243366,0.3,0.7
2411,37.560243,126.932624,0,3,18,15,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17522.662889744428,0.0,0.8333333333333334
2412,37.560062,126.930655,2,2,21,21,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17522.14943617287,1.0,1.0
2413,37.558082,126.944262,0,10,20,13,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17525.455178243366,0.0,0.65
2414,37.558389,126.94363,7,10,28,16,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17525.31778185222,0.7,0.5714285714285714
2415,37.57309,126.934746,1,4,23,23,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17524.16683423262,0.25,1.0
2416,37.558536,126.946256,3,3,231,14,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17525.995538880834,1.0,0.06060606060606061
2417,37.556935,126.938477,2,5,14,14,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17523.900309673758,0.4,1.0
2418,37.558991,126.960077,2,2,7,7,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17529.53895678401,1.0,1.0
2419,37.565869,126.932134,1,3,33,33,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17522.96115551912,0.3333333333333333,1.0
2420,37.575584,126.933416,1,3,84,14,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17524.016610370112,0.3333333333333333,0.16666666666666666
2421,37.558343,126.93274,2,2,19,19,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17522.549612813247,1.0,1.0
2422,37.558536,126.946256,2,3,191,15,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17525.995538880834,0.6666666666666666,0.07853403141361257
2423,37.558596,126.956932,3,3,40,30,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17528.710716343838,1.0,0.75
2424,37.591203,126.94718,1,3,22,17,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17528.68505293961,0.3333333333333333,0.7727272727272727
2425,37.558419,126.943719,7,10,35,25,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17525.34263133052,0.7,0.7142857142857143
2426,37.576368,126.933244,2,3,16,16,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17524.03186443496,0.6666666666666666,1.0
2427,37.558419,126.943719,1,10,20,14,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17525.34263133052,0.1,0.7
2428,37.588494,126.947813,3,5,30,16,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17528.642106671003,0.6,0.5333333333333333
2429,37.558082,126.944262,0,10,20,14,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17525.455178243366,0.0,0.7
2430,37.557521,126.950607,1,4,30,25,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17527.02400133389,0.25,0.8333333333333334
2431,37.596767,126.947525,1,2,20,20,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17529.190992477914,0.5,1.0
2432,37.576284,126.933317,1,3,15,15,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17524.044083871144,0.3333333333333333,1.0
2433,37.560062,126.930655,2,2,40,24,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17522.14943617287,1.0,0.6
2434,37.565598,126.965042,2,5,50,23,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17531.296043159367,0.4,0.46
2435,37.564287,126.967417,9,10,27,19,9800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17531.800637470256,0.9,0.7037037037037037
2436,37.558699,126.940547,2,4,19,19,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17524.55834323181,0.5,1.0
2437,37.565869,126.932134,1,3,50,33,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17522.96115551912,0.3333333333333333,0.66
2438,37.558419,126.943719,4,10,16,16,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17525.34263133052,0.4,1.0
2439,37.577578,126.932974,2,5,23,23,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17524.05425683076,0.4,1.0
2440,37.558389,126.94363,7,10,28,16,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17525.31778185222,0.7,0.5714285714285714
2441,37.590122,126.945864,1,1,7,7,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17528.26965868138,1.0,1.0
2442,37.588494,126.947813,5,5,19,19,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17528.642106671003,1.0,1.0
2443,37.558082,126.944262,6,10,21,14,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17525.455178243366,0.6,0.6666666666666666
2444,37.565144,126.945518,3,5,29,29,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17526.30458402906,0.6,1.0
2445,37.576368,126.933244,1,3,14,14,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17524.03186443496,0.3333333333333333,1.0
2446,37.55727,126.9392,1,4,13,13,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17524.1090264929,0.25,1.0
2447,37.580651,126.928491,2,6,21,21,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17523.14715712088,0.3333333333333333,1.0
2448,37.597558,126.948231,2,5,16,16,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17529.429721592725,0.4,1.0
2449,37.583263,126.92356,1,3,50,14,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17522.09174080077,0.3333333333333333,0.28
2450,37.558389,126.94363,5,10,28,16,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17525.31778185222,0.5,0.5714285714285714
2451,37.568689,126.946196,1,3,50,33,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17526.74307204914,0.3333333333333333,0.66
2452,37.558389,126.94363,5,10,30,15,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17525.31778185222,0.5,0.5
2453,37.585219,126.926299,2,3,24,15,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17522.93406511536,0.6666666666666666,0.625
2454,37.580716,126.915676,1,4,50,16,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17519.899029609634,0.25,0.32
2455,37.558419,126.943719,2,10,21,16,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17525.34263133052,0.2,0.7619047619047619
2456,37.566717,126.931352,4,5,50,19,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17522.826346705995,0.8,0.38
2457,37.564149,126.961441,4,7,19,19,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17530.27279089068,0.5714285714285714,1.0
2458,37.578594,126.924941,1,3,50,13,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17522.091374870317,0.3333333333333333,0.26
2459,37.562506,126.961488,2,3,30,25,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17530.16129217418,0.6666666666666666,0.8333333333333334
2460,37.558389,126.94363,3,10,28,16,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17525.31778185222,0.3,0.5714285714285714
2461,37.563835,126.960552,5,5,41,41,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17530.02346405193,1.0,1.0
2462,37.558755,126.935731,2,3,19,16,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17523.339881654385,0.6666666666666666,0.8421052631578947
2463,37.580761,126.910662,2,5,28,28,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17518.629726617364,0.4,1.0
2464,37.562314,126.930223,4,5,36,35,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17522.208943864323,0.8,0.9722222222222222
2465,37.559442,126.928761,5,5,87,28,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17521.622052346484,1.0,0.3218390804597701
2466,37.558389,126.94363,9,10,28,16,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17525.31778185222,0.9,0.5714285714285714
2467,37.558082,126.944262,2,10,20,13,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17525.455178243366,0.2,0.65
2468,37.558082,126.944262,3,10,20,13,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17525.455178243366,0.3,0.65
2469,37.588494,126.947813,5,5,31,16,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17528.642106671003,1.0,0.5161290322580645
2470,37.580651,126.928491,1,6,21,21,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17523.14715712088,0.16666666666666666,1.0
2471,37.558082,126.944262,8,10,21,14,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17525.455178243366,0.8,0.6666666666666666
2472,37.601948,127.019307,5,5,18,18,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,17547.810844154952,1.0,1.0
2473,37.601948,127.019307,3,5,19,17,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,17547.810844154952,0.6,0.8947368421052632
2474,37.5955,127.019839,0,6,33,17,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,17547.461119835923,0.0,0.5151515151515151
2475,37.59229,127.034384,2,4,19,16,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,17550.914985703555,0.5,0.8421052631578947
2476,37.588009,127.013087,2,4,26,26,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,17545.18268985365,0.5,1.0
2477,37.601948,127.019307,5,5,19,16,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,17547.810844154952,1.0,0.8421052631578947
2478,37.599979,127.032942,3,4,23,20,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,17551.126773975804,0.75,0.8695652173913043
2479,37.601858,127.020141,3,4,34,34,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,17548.015944712042,0.75,1.0
2480,37.591958,127.018674,6,7,33,30,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,17546.898850992042,0.8571428571428571,0.9090909090909091
2481,37.603845,127.04436,5,6,23,23,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,17554.318566593625,0.8333333333333334,1.0
2482,37.595448,127.034549,1,4,21,19,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,17551.194349954105,0.25,0.9047619047619048
2483,37.612029,127.060522,4,9,49,38,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,17559.040976409327,0.4444444444444444,0.7755102040816326
2484,37.605688,127.043935,1,3,18,18,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,17554.34919023757,0.3333333333333333,1.0
2485,37.589196,127.004295,3,3,20,20,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,17543.03860437344,1.0,1.0
2486,37.601914,127.042469,1,3,22,16,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,17553.692866079356,0.3333333333333333,0.7272727272727273
2487,37.594324,127.017674,6,7,12,12,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,17546.82270538725,0.8571428571428571,1.0
2488,37.590612,127.009162,2,5,23,23,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,17544.38134247679,0.4,1.0
2489,37.586545,127.024817,2,6,35,20,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,17548.052498920515,0.3333333333333333,0.5714285714285714
2490,37.603227,127.044008,2,4,29,23,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,17554.182649517596,0.5,0.7931034482758621
2491,37.611228,127.014843,1,5,20,20,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,17547.37481398263,0.2,1.0
2492,37.610343,127.06025,1,5,19,14,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,17558.84503064015,0.2,0.7368421052631579
2493,37.593628,127.019038,7,8,24,16,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,17547.116880647827,0.875,0.6666666666666666
2494,37.594324,127.017674,5,7,16,12,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,17546.82270538725,0.7142857142857143,0.75
2495,37.610418,127.028872,2,4,13,13,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,17550.87786372711,0.5,1.0
2496,37.587169,127.023786,3,4,21,19,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,17547.837483208357,0.75,0.9047619047619048
2497,37.585161,127.017758,4,5,19,18,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,17546.155174742486,0.8,0.9473684210526315
2498,37.588297,127.005172,14,14,28,28,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,17543.193786109794,1.0,1.0
2499,37.608593,126.998541,3,6,37,24,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,17543.03568356833,0.5,0.6486486486486487
2500,37.58717,127.008949,4,4,47,29,5500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,17544.0684746935,1.0,0.6170212765957447
2501,37.590372,127.00361,2,3,20,18,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,17542.95302013048,0.6666666666666666,0.9
2502,37.595844,127.01651,4,5,23,19,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,17546.641298652434,0.8,0.8260869565217391
2503,37.589871,127.020125,3,4,22,12,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,17547.110556812266,0.75,0.5454545454545454
2504,37.607981,127.006353,2,5,25,20,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,17544.97393725697,0.4,0.8
2505,37.588805,127.019629,0,4,29,18,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,17546.904412625667,0.0,0.6206896551724138
2506,37.5955,127.019839,1,6,33,16,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,17547.461119835923,0.16666666666666666,0.48484848484848486
2507,37.594607,127.017469,1,3,16,16,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,17546.79190665041,0.3333333333333333,1.0
2508,37.589486,127.004571,2,4,16,16,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,17543.130512638236,0.5,1.0
2509,37.612401,127.014241,3,4,19,19,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,17547.310125790882,0.75,1.0
2510,37.586773,127.01885,3,4,54,50,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,17546.55375987603,0.75,0.9259259259259259
2511,37.587133,127.024025,2,2,18,18,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,17547.895494360313,1.0,1.0
2512,37.592858,127.018215,12,13,19,19,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,17546.849914394388,0.9230769230769231,1.0
2513,37.587043,127.013957,2,5,25,23,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,17545.331074281698,0.4,0.92
2514,37.610418,127.028872,2,4,13,13,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,17550.87786372711,0.5,1.0
2515,37.585161,127.017758,4,5,19,18,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,17546.155174742486,0.8,0.9473684210526315
2516,37.587043,127.013957,2,5,24,24,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,17545.331074281698,0.4,1.0
2517,37.593628,127.019038,5,7,24,16,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,17547.116880647827,0.7142857142857143,0.6666666666666666
2518,37.610284,126.994459,3,3,20,20,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,17542.12607926334,1.0,1.0
2519,37.591613,127.020217,3,3,109,20,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,17547.26489466886,1.0,0.1834862385321101
2520,37.592858,127.018215,9,13,19,19,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,17546.849914394388,0.6923076923076923,1.0
2521,37.605647,127.042837,1,3,16,16,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,17554.06711929718,0.3333333333333333,1.0
2522,37.613741,127.063784,3,4,20,20,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,17559.998716413735,0.75,1.0
2523,37.595158,127.021246,2,5,15,15,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,17547.79284043748,0.4,1.0
2524,37.589944,127.003378,0,4,24,22,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,17542.861913334018,0.0,0.9166666666666666
2525,37.609705,127.063412,2,5,8,7,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,17559.60057926877,0.4,0.875
2526,37.589196,127.004295,2,3,21,21,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,17543.03860437344,0.6666666666666666,1.0
2527,37.588297,127.005172,14,14,28,28,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,17543.193786109794,1.0,1.0
